instance_id,node_id,x,y,cpu,memory,neighbors
80,11,0.531016,0.556053,0.8096,0.6469,4;14;22;27;36;41
80,12,0.957270,0.308576,0.3477,0.4077,2;9;16;32;39
80,13,0.344156,0.935760,0.1442,0.5567,17;28;29;48
80,14,0.657571,0.650213,0.5024,0.4716,4;10;11;22;27;36
80,15,0.057184,0.369297,0.4173,0.3426,3;18
80,16,0.815910,0.400738,0.7233,0.3633,0;2;12;21;26;32;36;39
80,17,0.366268,0.859021,0.5837,0.6313,13;28;29;41;48
80,18,0.144753,0.175704,0.2646,0.4449,3;15;24;25;30;40;42;47;49
80,19,0.722352,0.107067,0.6518,0.6077,31;35;39;44;45;46
80,20,0.255352,0.471381,0.3381,0.2413,25;33;34
80,21,0.767109,0.441563,0.6688,0.2877,0;2;4;16;26;27;32;36
80,22,0.466558,0.606379,0.7310,0.5250,4;11;14;41;48
80,23,0.063923,0.718336,0.1770,0.2453,1;5;33;37
80,24,0.292805,0.024283,0.2949,0.5297,18;30;40;42;47;49
80,25,0.285238,0.258761,0.2057,0.3035,7;18;20;34;40;47
80,26,0.895300,0.521337,0.1388,0.6502,2;6;16;21;32
80,27,0.707248,0.646897,0.1801,0.3467,4;6;10;11;14;21;36
80,28,0.248732,0.882932,0.4002,0.2603,5;13;17;29;37
80,29,0.372512,0.915352,0.3484,0.2893,13;17;28;48
80,30,0.084556,0.038135,0.1788,0.5213,18;24;40;42;49
80,31,0.653174,0.156783,0.5375,0.4170,0;19;35;43;44;45;46
80,32,0.981322,0.483809,0.2888,0.2189,2;12;16;21;26
80,33,0.118702,0.642517,0.5401,0.3182,1;5;20;23
80,34,0.320693,0.408000,0.6850,0.7289,7;20;25;47
80,35,0.683320,0.114692,0.6377,0.5138,19;31;43;44;45;46
80,36,0.673147,0.467699,0.6789,0.5823,0;4;11;14;16;21;27
80,37,0.126507,0.903250,0.2778,0.7047,1;5;23;28
80,38,0.959945,0.808898,0.2900,0.5392,6;8;10
80,39,0.909702,0.213629,0.6341,0.2516,2;9;12;16;19
80,40,0.161724,0.111543,0.8507,0.4873,18;24;25;30;42;47;49
80,41,0.427361,0.685308,0.2964,0.4282,4;11;17;22;48
80,42,0.083381,0.053575,0.1101,0.6495,18;24;30;40;49
80,43,0.503420,0.228588,0.5740,0.3838,0;7;31;35;44;45;46;47
80,44,0.618553,0.156731,0.4889,0.4893,0;7;19;31;35;43;45;46
80,45,0.593704,0.246186,0.1369,0.2139,0;7;19;31;35;43;44;46
80,46,0.567200,0.075516,0.2035,0.3542,7;19;31;35;43;44;45
80,47,0.322263,0.217831,0.6738,0.6683,7;18;24;25;34;40;43
80,48,0.460509,0.778014,0.8732,0.7480,13;17;22;29;41
80,49,0.113908,0.026905,0.4654,0.4602,18;24;30;40;42
81,0,0.268994,0.365184,0.6126,0.4409,3;8;10;17;19;29;30;31;33;38;43;46
81,1,0.794277,0.794456,0.2816,0.7058,2;6;7;20;28;45
81,2,0.671292,0.837950,0.7124,0.5460,1;6;7;20;24;39
81,3,0.320641,0.180303,0.2449,0.7713,0;8;13;21;23;25;29;31;32;33;38
81,4,0.458778,0.529086,0.7236,0.6242,9;12;14;16;18;31;43;44;49
81,5,0.080927,0.110129,0.8584,0.2682,23;30;42
81,6,0.781081,0.753475,0.6151,0.4895,1;2;7;20;28;45
81,7,0.622216,0.798548,0.1461,0.3979,1;2;6;14;24;35;39;44
81,8,0.303932,0.259542,0.2784,0.2386,0;3;10;13;21;23;25;29;31;32;33;38
81,9,0.363369,0.605508,0.8263,0.2299,4;11;14;35;43;44;46;49
81,10,0.141768,0.395428,0.6943,0.6114,0;8;17;19;22;29;30;33;42;46;48
81,11,0.338432,0.822703,0.5632,0.2492,9;14;24;35
81,12,0.600040,0.453520,0.4613,0.2770,4;16;18;25;37;44;49
81,13,0.498516,0.236327,0.2255,0.4879,3;8;16;18;21;25;31;32;36;38
81,14,0.446147,0.684355,0.5149,0.2123,4;7;9;11;24;35;43;44;49
81,15,0.116329,0.755249,0.5292,0.4678,27
81,16,0.501026,0.415274,0.5667,0.7933,4;12;13;18;21;25;29;31;32;37;44;49
81,17,0.141366,0.425657,0.4204,0.2321,0;10;19;22;29;30;33;42;43;46;48
81,18,0.584654,0.400792,0.7619,0.4008,4;12;13;16;25;31;32;37;44
81,19,0.134472,0.401725,0.4586,0.5677,0;10;17;22;29;30;33;42;46;48
81,20,0.829181,0.923667,0.7320,0.6363,1;2;6;28;45
81,21,0.440619,0.218759,0.6249,0.6996,3;8;13;16;25;31;32;38
81,22,0.025259,0.363456,0.4817,0.3709,10;17;19;30;33;42;48
81,23,0.207473,0.098446,0.5914,0.5746,3;5;8;33;38
81,24,0.544471,0.852073,0.1455,0.2967,2;7;11;14;35;39
81,25,0.477827,0.286496,0.7946,0.2639,3;8;12;13;16;18;21;29;31;32;37;38
81,26,0.992753,0.165873,0.1994,0.3675,41
81,27,0.139790,0.687391,0.7829,0.6743,15;46;48
81,28,0.927629,0.761425,0.8903,0.4136,1;6;20;45
81,29,0.288690,0.380781,0.6902,0.5317,0;3;8;10;16;17;19;25;31;33;38;43;46
81,30,0.068848,0.297119,0.5276,0.2612,0;5;10;17;19;22;33;42
81,31,0.390982,0.381263,0.8524,0.7807,0;3;4;8;13;16;18;21;25;29;32;33;38;43
81,32,0.494239,0.204794,0.4461,0.4955,3;8;13;16;18;21;25;31;36;38
81,33,0.218412,0.296857,0.6055,0.6108,0;3;8;10;17;19;22;23;29;30;31;38;42
81,34,0.679977,0.071618,0.8661,0.6239,36;40;47
81,35,0.457079,0.779135,0.4251,0.3460,7;9;11;14;24;44;49
81,36,0.684198,0.174116,0.8945,0.3201,13;32;34;37;40;47
81,37,0.670942,0.374593,0.1753,0.5578,12;16;18;25;36;40;47
81,38,0.295522,0.226764,0.8849,0.4199,0;3;8;13;21;23;25;29;31;32;33
81,39,0.600965,0.990350,0.3819,0.6908,2;7;24
81,40,0.737122,0.207209,0.6959,0.6520,34;36;37;41;47
81,41,0.923082,0.261932,0.1827,0.5580,26;40;47
81,42,0.027213,0.250252,0.5870,0.3308,5;10;17;19;22;30;33
81,43,0.313194,0.538648,0.8311,0.5043,0;4;9;14;17;29;31;46;49
81,44,0.565377,0.593155,0.1709,0.7035,4;7;9;12;14;16;18;35;49
81,45,0.902394,0.926973,0.2690,0.7118,1;6;20;28
81,46,0.216451,0.551206,0.6684,0.5890,0;9;10;17;19;27;29;43;48
81,47,0.779410,0.231327,0.8096,0.2321,34;36;37;40;41
81,48,0.028307,0.541284,0.5243,0.7687,10;17;19;22;27;46
81,49,0.486421,0.603351,0.6582,0.2683,4;9;12;14;16;35;43;44
82,0,0.207181,0.823298,0.6621,0.4765,4;6;9;21;23;30;33;40;45
82,1,0.499591,0.426018,0.6088,0.7352,5;8;17;19;29;32;34;37;41;42;46
82,2,0.493752,0.188525,0.3629,0.7674,3;8;14;19;37;41
82,3,0.683268,0.171741,0.8406,0.4511,2;8;16;18;25;37;42
82,4,0.389017,0.802476,0.5066,0.2399,0;10;45
82,5,0.691053,0.421592,0.2650,0.7778,1;17;20;25;29;32;37;39;42;46
82,6,0.120534,0.837579,0.4764,0.7606,0;9;21;23;30;33;40;45;48
82,7,0.076882,0.613920,0.4623,0.4869,11;23;24;33;40
82,8,0.526883,0.267761,0.2089,0.4873,1;2;3;14;19;25;29;37;41;42;46
82,9,0.036631,0.847885,0.2811,0.3762,0;6;21;23;30;33;40;48
82,10,0.310472,0.602051,0.1090,0.7519,4;13;34
82,11,0.056282,0.476222,0.3445,0.5903,7;12;24;38
82,12,0.163342,0.357257,0.6171,0.6410,11;13;14;35;38
82,13,0.295854,0.515889,0.8561,0.2564,10;12;29;34;41
82,14,0.332908,0.224907,0.5934,0.7277,2;8;12;19;35
82,15,0.694845,0.903805,0.7716,0.3377,22;27;31;47;49
82,16,0.820329,0.234420,0.7475,0.4471,3;18;25;26;28;32;42
82,17,0.597702,0.585997,0.8299,0.3109,1;5;20;29;32;34;39;44;46
82,18,0.758504,0.123662,0.2878,0.3876,3;16;25;26;43
82,19,0.481829,0.278452,0.8214,0.2565,1;2;8;14;29;37;41;42;46
82,20,0.732518,0.603757,0.5354,0.5893,5;17;32;36;39;44;46
82,21,0.154127,0.910776,0.3480,0.3611,0;6;9;23;30;40;45;48
82,22,0.777196,0.891976,0.3372,0.7832,15;27;31;36;47;49
82,23,0.105841,0.808722,0.7981,0.3625,0;6;7;9;21;24;30;33;40;45;48
82,24,0.069740,0.600199,0.6355,0.6009,7;11;23;33;38;40
82,25,0.739767,0.322671,0.2259,0.3677,3;5;8;16;18;28;32;37;42;46
82,26,0.880585,0.066769,0.7468,0.6524,16;18;28;43
82,27,0.739054,0.981455,0.1059,0.5606,15;22;31;47;49
82,28,0.948680,0.254061,0.4514,0.4106,16;25;26;43
82,29,0.493531,0.420972,0.8156,0.2545,1;5;8;13;17;19;32;34;37;41;42;46
82,30,0.179504,0.935058,0.6346,0.5089,0;6;9;21;23;45;48
82,31,0.818900,0.991458,0.6259,0.7879,15;22;27;47
82,32,0.706668,0.405816,0.4332,0.3644,1;5;16;17;20;25;29;37;39;42;46
82,33,0.037323,0.696214,0.5902,0.5456,0;6;7;9;23;24;40
82,34,0.395165,0.571448,0.1824,0.4970,1;10;13;17;29;41;46
82,35,0.261120,0.258208,0.2539,0.5235,12;14;38
82,36,0.824815,0.723328,0.6653,0.7384,20;22;39
82,37,0.554859,0.318339,0.4740,0.3920,1;2;3;5;8;19;25;29;32;41;42;46
82,38,0.093816,0.389612,0.7647,0.2805,11;12;24;35
82,39,0.775981,0.603108,0.7710,0.7941,5;17;20;32;36;44
82,40,0.008677,0.771812,0.6475,0.5742,0;6;7;9;21;23;24;33;48
82,41,0.470293,0.399943,0.5069,0.6948,1;2;8;13;19;29;34;37;42;46
82,42,0.661478,0.337675,0.4084,0.2457,1;3;5;8;16;19;25;29;32;37;41;46
82,43,0.957933,0.046141,0.8215,0.6679,18;26;28
82,44,0.587143,0.695764,0.1217,0.3198,17;20;39;49
82,45,0.305854,0.881929,0.4067,0.5699,0;4;6;21;23;30
82,46,0.579295,0.464814,0.2450,0.5467,1;5;8;17;19;20;25;29;32;34;37;41;42
82,47,0.629638,0.914666,0.8921,0.2211,15;22;27;31;49
82,48,0.032110,0.985271,0.8654,0.3451,6;9;21;23;30;40
82,49,0.611279,0.866244,0.4058,0.4290,15;22;27;44;47
83,0,0.578106,0.601082,0.1372,0.7107,6;13;14;18;23;29;36;40;49
83,1,0.084059,0.806513,0.6908,0.6778,9;27;37;38;41;42;47;48
83,2,0.648522,0.001534,0.3981,0.4142,7;16
83,3,0.293946,0.920661,0.5050,0.3453,9;25;37;47
83,4,0.859654,0.147430,0.3324,0.3580,7;10;16
83,5,0.868227,0.708113,0.2953,0.7899,14;19;28;49
83,6,0.459666,0.524181,0.7404,0.5928,0;13;18;23;26;30;34;36;40;43;44;46
83,7,0.758987,0.048773,0.4381,0.3476,2;4;10;16
83,8,0.216235,0.327548,0.8631,0.7483,11;15;17;21;22;30;32;33;39;43;44;46
83,9,0.146681,0.945354,0.7919,0.2781,1;3;37;41;42;47
83,10,0.747358,0.215632,0.4293,0.7903,4;7;12;16;31
83,11,0.304045,0.281259,0.6050,0.7493,8;17;20;22;23;26;30;32;33;34;39;43;44;45;46
83,12,0.628868,0.258165,0.6369,0.2081,10;16;20;26;31;34
83,13,0.508670,0.597749,0.8664,0.3561,0;6;18;23;36;40
83,14,0.747208,0.718731,0.1231,0.7997,0;5;19;24;29;35;49
83,15,0.232629,0.537217,0.6895,0.2421,8;17;18;21;22;27;30;39;40;44;46;48
83,16,0.674265,0.150539,0.6885,0.6890,2;4;7;10;12
83,17,0.222350,0.439744,0.5679,0.6521,8;11;15;18;21;22;30;32;33;39;40;43;44;46
83,18,0.421679,0.476778,0.3893,0.4528,0;6;13;15;17;22;23;26;30;34;36;39;40;43;44;46
83,19,0.842212,0.902176,0.1629,0.6137,5;14;24;28
83,20,0.448493,0.219841,0.5783,0.5406,11;12;22;23;26;32;33;34;43
83,21,0.124032,0.446501,0.6885,0.7001,8;15;17;22;27;30;32;33;39;44;46;48
83,22,0.279940,0.357328,0.8949,0.2521,8;11;15;17;18;20;21;23;26;30;32;33;36;39;40;43;44;46
83,23,0.461551,0.428008,0.1814,0.7320,0;6;11;13;18;20;22;26;30;34;36;40;43;44;46
83,24,0.675202,0.890192,0.5019,0.6493,14;19;29;35
83,25,0.388124,0.943201,0.4583,0.7575,3;37
83,26,0.444496,0.313162,0.4214,0.2459,6;11;12;18;20;22;23;32;33;34;36;39;40;43;44;46
83,27,0.041140,0.614253,0.6841,0.4822,1;15;21;38;48
83,28,0.909490,0.914830,0.4400,0.2558,5;19
83,29,0.605454,0.813717,0.6143,0.5887,0;14;24;35
83,30,0.264966,0.495795,0.5089,0.6014,6;8;11;15;17;18;21;22;23;32;33;36;39;40;43;44;46
83,31,0.773383,0.374334,0.3245,0.4769,10;12
83,32,0.272615,0.286854,0.5668,0.4399,8;11;17;20;21;22;26;30;33;39;43;44;45;46
83,33,0.239427,0.285260,0.6207,0.6692,8;11;17;20;21;22;26;30;32;39;43;44;45;46
83,34,0.502435,0.334282,0.4067,0.7313,6;11;12;18;20;23;26;36;40;43
83,35,0.587433,0.848442,0.6665,0.2095,14;24;29
83,36,0.446125,0.459696,0.3983,0.2799,0;6;13;18;22;23;26;30;34;39;40;43;44;46
83,37,0.253750,0.825827,0.4233,0.7868,1;3;9;25;47
83,38,0.027496,0.753237,0.5689,0.2101,1;27;41;42;47;48
83,39,0.240026,0.389293,0.6135,0.2407,8;11;15;17;18;21;22;26;30;32;33;36;40;43;44;46
83,40,0.419892,0.475320,0.6747,0.6208,0;6;13;15;17;18;22;23;26;30;34;36;39;43;44;46
83,41,0.025022,0.872119,0.6533,0.2022,1;9;38;42;47
83,42,0.022527,0.866576,0.2444,0.6226,1;9;38;41;47
83,43,0.421250,0.354691,0.4971,0.7450,6;8;11;17;18;20;22;23;26;30;32;33;34;36;39;40;44;46
83,44,0.308125,0.445152,0.7843,0.3893,6;8;11;15;17;18;21;22;23;26;30;32;33;36;39;40;43;46
83,45,0.199721,0.088267,0.7705,0.6082,11;32;33
83,46,0.317090,0.471185,0.5985,0.4534,6;8;11;15;17;18;21;22;23;26;30;32;33;36;39;40;43;44
83,47,0.207697,0.776956,0.8317,0.2403,1;3;9;37;38;41;42
83,48,0.059395,0.588361,0.1438,0.2403,1;15;21;27;38
83,49,0.788766,0.643350,0.8005,0.5192,0;5;14
84,0,0.376096,0.308327,0.7729,0.7868,5;6;12;15;17;21;26;30;45;49
84,1,0.307528,0.867615,0.7776,0.7042,10;23;24;28;34;41;47
84,2,0.213214,0.590781,0.6884,0.2610,3;7;10;19;27;36;48;49
84,3,0.090289,0.453783,0.1507,0.3886,2;7;12;20;27;36;44;48
84,4,0.740650,0.339584,0.4777,0.3159,11;16;22;30;37
84,5,0.261150,0.299232,0.1725,0.2523,0;6;12;15;17;21;26;39;44;45;49
84,6,0.302446,0.128202,0.6790,0.2529,0;5;8;15;17;21;26;45
84,7,0.187978,0.605708,0.2996,0.3994,2;3;10;19;27;36;48
84,8,0.282026,0.016687,0.6129,0.4175,6;17;26
84,9,0.897191,0.873761,0.7792,0.7714,18;25;31;33;35;42;43
84,10,0.166483,0.722007,0.3566,0.2234,1;2;7;13;19;23;27;34;41;47;48
84,11,0.783091,0.480851,0.1471,0.3844,4;16;22
84,12,0.225660,0.357349,0.1082,0.4646,0;3;5;15;17;20;21;36;39;44;45;49
84,13,0.082087,0.915777,0.1704,0.6273,10;41;47
84,14,0.681959,0.754782,0.8150,0.5700,31;42
84,15,0.406287,0.310094,0.8104,0.4444,0;5;6;12;17;21;26;30;45;49
84,16,0.867064,0.496901,0.5911,0.3818,4;11;22
84,17,0.302446,0.203787,0.7144,0.3919,0;5;6;8;12;15;21;26;39;45
84,18,0.969375,0.918673,0.4254,0.7036,9;25;31;33;35;43
84,19,0.076355,0.674316,0.4457,0.6496,2;7;10;27;36;41;48
84,20,0.008663,0.355341,0.3443,0.7928,3;12;32;36;39;44
84,21,0.373888,0.267536,0.3429,0.6699,0;5;6;12;15;17;26;30;45;49
84,22,0.944676,0.418408,0.6936,0.3103,4;11;16
84,23,0.318280,0.814715,0.5728,0.2848,1;10;24;28;34;47
84,24,0.349262,0.950866,0.8510,0.7146,1;23;28;34;38;40;47
84,25,0.935665,0.775820,0.5784,0.4047,9;18;31;33;35;42;43
84,26,0.364680,0.167788,0.1441,0.3841,0;5;6;8;15;17;21;45
84,27,0.118927,0.550377,0.1656,0.5709,2;3;7;10;19;36;48
84,28,0.327868,0.876824,0.6870,0.2618,1;23;24;34;40;47
84,29,0.806731,0.057886,0.4355,0.2628,37
84,30,0.577336,0.303589,0.6558,0.4295,0;4;15;21;45
84,31,0.886193,0.793653,0.6126,0.6140,9;14;18;25;33;35;42;43
84,32,0.075976,0.170809,0.1746,0.2353,20;39;44
84,33,0.997959,0.979206,0.7030,0.7041,9;18;25;31;35;43
84,34,0.330292,0.807651,0.6619,0.5159,1;10;23;24;28;47
84,35,0.839503,0.973001,0.2059,0.5985,9;18;25;31;33;43;46
84,36,0.110602,0.460716,0.2072,0.6440,2;3;7;12;19;20;27;44;48
84,37,0.757898,0.177815,0.4236,0.2848,4;29
84,38,0.538037,0.942464,0.7594,0.7550,24;40;46
84,39,0.097101,0.220339,0.2216,0.2502,5;12;17;20;32;44
84,40,0.532493,0.954594,0.7484,0.4135,24;28;38;46
84,41,0.091700,0.891529,0.6104,0.3023,1;10;13;19;47
84,42,0.765429,0.732340,0.7257,0.7014,9;14;25;31
84,43,0.992753,0.960517,0.5548,0.4289,9;18;25;31;33;35
84,44,0.065031,0.258201,0.2168,0.5174,3;5;12;20;32;36;39
84,45,0.385179,0.259116,0.6051,0.4979,0;5;6;12;15;17;21;26;30;49
84,46,0.703577,0.982030,0.7397,0.6250,35;38;40
84,47,0.173049,0.914728,0.6966,0.2067,1;10;13;23;24;28;34;41
84,48,0.102796,0.608266,0.5550,0.2835,2;3;7;10;19;27;36
84,49,0.369975,0.463310,0.7397,0.5800,0;2;5;12;15;21;45
85,0,0.936983,0.633551,0.6842,0.7141,8;36;40;44;47
85,1,0.492277,0.760063,0.5168,0.6786,13;14;22;24;28;30;31;33;34;35;45;46;49
85,2,0.551268,0.455865,0.7122,0.6379,20;23;27;45
85,3,0.703459,0.157901,0.5481,0.7704,7;19;27;37
85,4,0.030506,0.960163,0.5556,0.3848,18;25
85,5,0.661008,0.912869,0.5713,0.6521,13;14;26;33;46
85,6,0.267331,0.339600,0.3077,0.6853,10;17;20;21;43
85,7,0.493346,0.128818,0.6849,0.7742,3;10;16;17;39
85,8,0.805061,0.556501,0.2867,0.4643,0;23;36;44;47
85,9,0.939276,0.144748,0.5486,0.5531,19;37
85,10,0.349648,0.295242,0.8062,0.7744,6;7;17;20;21;39;43
85,11,0.186266,0.717218,0.4271,0.3290,12;15;18;24;28;31;32;35;42;49
85,12,0.044696,0.676891,0.1450,0.5386,11;15;18;25;32;42
85,13,0.511720,0.925505,0.6830,0.2757,1;5;22;26;31;33;34;38;46
85,14,0.642519,0.706497,0.6841,0.4961,1;5;22;23;45;47
85,15,0.147420,0.631752,0.7463,0.3535,11;12;18;21;24;32;35;42
85,16,0.516008,0.015936,0.5084,0.5102,7;39
85,17,0.380103,0.288036,0.7518,0.5172,6;7;10;20;21;27;39;43
85,18,0.028680,0.791295,0.7162,0.7008,4;11;12;15;25;42
85,19,0.831754,0.262147,0.3654,0.6133,3;9;37
85,20,0.418509,0.358612,0.2194,0.7346,2;6;10;17;21;27
85,21,0.300436,0.477106,0.3940,0.5981,6;10;15;17;20;30;32;43
85,22,0.451155,0.804644,0.6299,0.5981,1;13;14;24;28;30;31;33;34;35;38;45;46;49
85,23,0.692590,0.606987,0.7981,0.2953,2;8;14;36;45;47
85,24,0.341065,0.718017,0.8250,0.6301,1;11;15;22;28;30;31;32;34;35;46;49
85,25,0.023294,0.870625,0.8209,0.6561,4;12;18;42
85,26,0.634564,0.972052,0.1886,0.3310,5;13;33;34;46
85,27,0.584424,0.330482,0.2964,0.3258,2;3;17;20
85,28,0.392143,0.687811,0.4494,0.5060,1;11;22;24;30;31;32;34;35;45;46;49
85,29,0.204238,0.093768,0.3743,0.5211,39;41;48
85,30,0.388929,0.627005,0.3384,0.7653,1;21;22;24;28;31;32;35;45;49
85,31,0.354419,0.805259,0.4379,0.7440,1;11;13;22;24;28;30;33;34;35;38;46;49
85,32,0.220558,0.558864,0.6113,0.5014,11;12;15;21;24;28;30;35;42;43
85,33,0.530843,0.926746,0.5886,0.4395,1;5;13;22;26;31;34;38;46
85,34,0.442798,0.880073,0.3592,0.5310,1;13;22;24;26;28;31;33;35;38;46;49
85,35,0.347595,0.697257,0.4837,0.3613,1;11;15;22;24;28;30;31;32;34;46;49
85,36,0.911323,0.613342,0.3246,0.3953,0;8;23;44;47
85,37,0.829588,0.074069,0.5599,0.4008,3;9;19
85,38,0.389353,0.958982,0.1635,0.4144,13;22;31;33;34;46;49
85,39,0.416690,0.127977,0.2605,0.7626,7;10;16;17;29
85,40,0.927478,0.843346,0.3579,0.4068,0
85,41,0.023030,0.088184,0.7298,0.3979,29;48
85,42,0.097687,0.726916,0.6028,0.7543,11;12;15;18;25;32
85,43,0.193530,0.382191,0.6600,0.4931,6;10;17;21;32
85,44,0.922105,0.481994,0.5300,0.4744,0;8;36;47
85,45,0.589122,0.665409,0.3211,0.7802,1;2;14;22;23;28;30;47
85,46,0.447217,0.882207,0.1515,0.5817,1;5;13;22;24;26;28;31;33;34;35;38;49
85,47,0.753665,0.615399,0.8766,0.4315,0;8;14;23;36;44;45
85,48,0.214319,0.016676,0.8099,0.7571,29;41
85,49,0.329271,0.759928,0.4428,0.3939,1;11;22;24;28;30;31;34;35;38;46
86,0,0.120300,0.748192,0.8849,0.7277,1;3;10;12;14;23;27;42
86,1,0.117816,0.617096,0.8594,0.7819,0;3;14;18;23
86,2,0.493020,0.257172,0.6781,0.7099,4;7;8;13;16;20;28;30;37;44
86,3,0.224020,0.613129,0.6192,0.5938,0;1;11;15;18;21;23;34
86,4,0.355593,0.318294,0.5457,0.7165,2;11;13;15;17;30;34;36
86,5,0.767503,0.778650,0.6389,0.4724,9;29;38;45;48
86,6,0.435830,0.886721,0.7998,0.5294,32
86,7,0.611377,0.440600,0.1715,0.2952,2;8;19;22;25;31;37;39;40
86,8,0.598852,0.237583,0.2459,0.3559,2;7;13;16;19;20;28;30;37;44
86,9,0.722626,0.913515,0.8539,0.4225,5;29;38;45;48
86,10,0.049820,0.955413,0.4822,0.5072,0;12;14;27;42
86,11,0.350962,0.504317,0.3309,0.4373,3;4;15;18;21;22;23;34;47
86,12,0.183685,0.835070,0.4566,0.5657,0;10;14;23;27;42
86,13,0.396003,0.191671,0.7658,0.6987,2;4;8;17;28;30;44;49
86,14,0.037639,0.758601,0.7641,0.2493,0;1;10;12
86,15,0.327281,0.475400,0.7250,0.5375,3;4;11;18;21;23;34;36;47
86,16,0.639301,0.172552,0.5556,0.2600,2;8;19;20;28;30;44
86,17,0.280782,0.126253,0.5039,0.4737,4;13;30;49
86,18,0.280764,0.541450,0.3997,0.2411,1;3;11;15;21;23;34;36;47
86,19,0.745108,0.305310,0.5581,0.6128,7;8;16;20;37;39;40;43;46
86,20,0.662819,0.167393,0.3391,0.6761,2;8;16;19;28;44
86,21,0.381570,0.553297,0.5832,0.2991,3;11;15;18;22;23;32;34;47
86,22,0.567726,0.519900,0.2648,0.2602,7;11;21;25;37;40;47
86,23,0.254040,0.654907,0.8341,0.5719,0;1;3;11;12;15;18;21;32;47
86,24,0.049315,0.082813,0.2423,0.6556,26;35
86,25,0.633768,0.506151,0.7080,0.5104,7;22;31;37;39;40;45
86,26,0.033586,0.008107,0.6153,0.5978,24
86,27,0.203981,0.909989,0.4807,0.4640,0;10;12;42
86,28,0.553549,0.071989,0.4475,0.4275,2;8;13;16;20;30;44;49
86,29,0.854332,0.870467,0.3554,0.7387,5;9;38;48
86,30,0.438634,0.242011,0.4851,0.4170,2;4;8;13;16;17;28;44;49
86,31,0.794561,0.526984,0.3424,0.5677,7;25;37;39;40;45;46
86,32,0.400245,0.746871,0.6189,0.6250,6;21;23;47
86,33,0.104327,0.345921,0.6109,0.3836,34;35;36;41
86,34,0.261215,0.416829,0.8872,0.4591,3;4;11;15;18;21;33;36
86,35,0.015773,0.245048,0.4766,0.4956,24;33;36;41
86,36,0.154241,0.392951,0.3690,0.4463,4;15;18;33;34;35;41
86,37,0.615054,0.437418,0.5509,0.7704,2;7;8;19;22;25;31;39;40
86,38,0.855792,0.931395,0.6807,0.6980,5;9;29;48
86,39,0.824695,0.402901,0.3125,0.5675,7;19;25;31;37;40;43;46
86,40,0.700515,0.495773,0.8181,0.4921,7;19;22;25;31;37;39;45;46
86,41,0.048078,0.332758,0.8573,0.6164,33;35;36
86,42,0.206210,0.925179,0.3388,0.2675,0;10;12;27
86,43,0.852566,0.298913,0.2684,0.5562,19;39;46
86,44,0.573386,0.107086,0.4733,0.7965,2;8;13;16;20;28;30;49
86,45,0.690874,0.710597,0.6312,0.2659,5;9;25;31;40;48
86,46,0.821012,0.349024,0.8598,0.5861,19;31;39;40;43
86,47,0.444447,0.626537,0.4699,0.7153,11;15;18;21;22;23;32
86,48,0.682800,0.803020,0.7132,0.5687,5;9;29;38;45
86,49,0.364431,0.042574,0.3103,0.5979,13;17;28;30;44
87,0,0.386904,0.911723,0.1039,0.2559,19;24;29;31;44
87,1,0.796085,0.569128,0.4137,0.5245,3;6;20;27;40;49
87,2,0.965256,0.719318,0.2855,0.5808,42;47;49
87,3,0.750689,0.645173,0.5442,0.3925,1;6;20;27;40;49
87,4,0.229468,0.130688,0.2913,0.4311,22;25;30;32;34;35;48
87,5,0.814351,0.998049,0.3071,0.6536,23;42;47
87,6,0.705168,0.596183,0.4628,0.6996,1;3;11;15;20;27;39;40
87,7,0.682677,0.123383,0.4660,0.7194,9;36;45
87,8,0.069151,0.863376,0.4485,0.2364,16;24
87,9,0.558653,0.099841,0.4102,0.3347,7;26;32;45
87,10,0.397106,0.544829,0.3597,0.7725,11;14;19;21;39;43;46
87,11,0.579577,0.464547,0.7742,0.7587,6;10;15;20;21;26;27;33;39;40;43
87,12,0.010775,0.277272,0.7392,0.4730,13;18;28;34;38;41
87,13,0.117866,0.332114,0.6080,0.7052,12;18;28;34;38;41
87,14,0.246603,0.598361,0.7742,0.5834,10;24;46
87,15,0.637616,0.397973,0.4779,0.3418,6;11;20;21;26;33;40;43;45
87,16,0.138547,0.874629,0.2821,0.3062,8;24;31
87,17,0.952601,0.401529,0.5641,0.4521,37
87,18,0.003447,0.174232,0.7630,0.6352,12;13;34;35;38;41
87,19,0.423444,0.734971,0.3667,0.6530,0;10;24;29;31;39;44
87,20,0.756731,0.550403,0.4999,0.7880,1;3;6;11;15;27;33;40;49
87,21,0.510044,0.366838,0.8956,0.4042,10;11;15;25;26;32;33;43;46
87,22,0.276344,0.010465,0.7236,0.3813,4;30;35;48
87,23,0.864839,0.928056,0.3247,0.5200,5;42;47
87,24,0.231905,0.772703,0.1346,0.3821,0;8;14;16;19;31
87,25,0.368057,0.230790,0.7986,0.4633,4;21;26;30;32;48
87,26,0.503486,0.298043,0.7416,0.7062,9;11;15;21;25;32;33;43
87,27,0.682443,0.621558,0.5331,0.7945,1;3;6;11;20;39;40
87,28,0.082683,0.408254,0.4096,0.7139,12;13;38;41
87,29,0.448635,0.885390,0.7761,0.2973,0;19;31;44
87,30,0.326271,0.084461,0.1412,0.5566,4;22;25;32;48
87,31,0.311498,0.918276,0.7790,0.7346,0;16;19;24;29;44
